;Tarih;TP_DK_EUR_S_EF
1036;03-11-2004;1876539.0
1037;04-11-2004;1871796.0
1038;05-11-2004;1884302.0
1039;06-11-2004;
1040;07-11-2004;
1041;08-11-2004;1883005.0
1042;09-11-2004;1889705.0
1043;10-11-2004;1887262.0
1044;11-11-2004;1890011.0
1045;12-11-2004;1881681.0
1046;13-11-2004;
1047;14-11-2004;
1048;15-11-2004;
1049;16-11-2004;
1050;17-11-2004;1884042.0
1051;18-11-2004;1894686.0
1052;19-11-2004;1887636.0
1053;20-11-2004;
1054;21-11-2004;
1055;22-11-2004;1883051.0
1056;23-11-2004;1881298.0
1057;24-11-2004;1878465.0
1058;25-11-2004;1881504.0
1059;26-11-2004;1889663.0
1060;27-11-2004;
1061;28-11-2004;
1062;29-11-2004;1890976.0
1063;30-11-2004;1893466.0
1064;01-12-2004;1904873.0
1065;02-12-2004;1899979.0
1066;03-12-2004;1892946.0
1067;04-12-2004;
1068;05-12-2004;
1069;06-12-2004;1886861.0
1070;07-12-2004;1880500.0
1071;08-12-2004;1883100.0
1072;09-12-2004;1879000.0
1073;10-12-2004;1901800.0
1074;11-12-2004;
1075;12-12-2004;
1076;13-12-2004;1904300.0
1077;14-12-2004;1901700.0
1078;15-12-2004;1891500.0
1079;16-12-2004;1897400.0
1080;17-12-2004;1887000.0
1081;18-12-2004;
1082;19-12-2004;
1083;20-12-2004;1882900.0
1084;21-12-2004;1869400.0
1085;22-12-2004;1865700.0
1086;23-12-2004;1863500.0
1087;24-12-2004;1861500.0
1088;25-12-2004;
1089;26-12-2004;
1090;27-12-2004;1857200.0
1091;28-12-2004;1841900.0
1092;29-12-2004;1841900.0
1093;30-12-2004;1854400.0
1094;31-12-2004;1838400.0
1095;01-01-2005;
1096;02-01-2005;
1097;03-01-2005;1.8348
1098;04-01-2005;1.8219
1099;05-01-2005;1.809
1100;06-01-2005;1.8365
1101;07-01-2005;1.8577
1102;08-01-2005;
1103;09-01-2005;
1104;10-01-2005;1.8249
1105;11-01-2005;1.8222
1106;12-01-2005;1.8179
1107;13-01-2005;1.8112
1108;14-01-2005;1.7979
1109;15-01-2005;
1110;16-01-2005;
1111;17-01-2005;1.7804
1112;18-01-2005;1.7562
1113;19-01-2005;1.7541
1114;20-01-2005;
1115;21-01-2005;
1116;22-01-2005;
1117;23-01-2005;
1118;24-01-2005;1.7541
1119;25-01-2005;1.7557
1120;26-01-2005;1.7428
1121;27-01-2005;1.7368
1122;28-01-2005;1.7526
1123;29-01-2005;
1124;30-01-2005;
1125;31-01-2005;1.743
1126;01-02-2005;1.7406
1127;02-02-2005;1.7377
1128;03-02-2005;1.737
1129;04-02-2005;1.7249
1130;05-02-2005;
1131;06-02-2005;
1132;07-02-2005;1.7113
1133;08-02-2005;1.6927
1134;09-02-2005;1.698
1135;10-02-2005;1.7002
1136;11-02-2005;1.716
1137;12-02-2005;
1138;13-02-2005;
1139;14-02-2005;1.7046
1140;15-02-2005;1.7085
1141;16-02-2005;1.7058
1142;17-02-2005;1.7125
1143;18-02-2005;1.7146
1144;19-02-2005;
1145;20-02-2005;
1146;21-02-2005;1.7073
1147;22-02-2005;1.7108
1148;23-02-2005;1.7169
1149;24-02-2005;1.7258
1150;25-02-2005;1.721
1151;26-02-2005;
1152;27-02-2005;
1153;28-02-2005;1.7093
1154;01-03-2005;1.7057
1155;02-03-2005;1.6967
1156;03-03-2005;1.6864
1157;04-03-2005;1.6818
1158;05-03-2005;
1159;06-03-2005;
1160;07-03-2005;1.6762
1161;08-03-2005;1.6671
1162;09-03-2005;1.6773
1163;10-03-2005;1.6939
1164;11-03-2005;1.7222
1165;12-03-2005;
1166;13-03-2005;
1167;14-03-2005;1.7
1168;15-03-2005;1.7213
1169;16-03-2005;1.7321
1170;17-03-2005;1.7788
1171;18-03-2005;1.7749
1172;19-03-2005;
1173;20-03-2005;
1174;21-03-2005;1.7554
1175;22-03-2005;1.7673
1176;23-03-2005;1.7627
1177;24-03-2005;1.7832
1178;25-03-2005;1.7633
1179;26-03-2005;
1180;27-03-2005;
1181;28-03-2005;1.7549
1182;29-03-2005;1.7648
1183;30-03-2005;1.8012
1184;31-03-2005;1.787
1185;01-04-2005;1.7549
1186;02-04-2005;
1187;03-04-2005;
1188;04-04-2005;1.7521
1189;05-04-2005;1.7641
1190;06-04-2005;1.7599
1191;07-04-2005;1.7432
1192;08-04-2005;1.7357
1193;09-04-2005;
1194;10-04-2005;
1195;11-04-2005;1.7371
1196;12-04-2005;1.7488
1197;13-04-2005;1.7479
1198;14-04-2005;1.7393
1199;15-04-2005;1.7464
1200;16-04-2005;
1201;17-04-2005;
1202;18-04-2005;1.7743
1203;19-04-2005;1.7912
1204;20-04-2005;1.7921
1205;21-04-2005;1.7781
1206;22-04-2005;1.7841
1207;23-04-2005;
1208;24-04-2005;
1209;25-04-2005;1.7752
1210;26-04-2005;1.7728
1211;27-04-2005;1.7709
1212;28-04-2005;1.7723
1213;29-04-2005;1.785
1214;30-04-2005;
1215;01-05-2005;
1216;02-05-2005;1.8056
1217;03-05-2005;1.785
1218;04-05-2005;1.7684
1219;05-05-2005;1.7498
1220;06-05-2005;1.7435
1221;07-05-2005;
1222;08-05-2005;
1223;09-05-2005;1.7496
1224;10-05-2005;1.7427
1225;11-05-2005;1.7517
1226;12-05-2005;1.7696
1227;13-05-2005;1.7378
1228;14-05-2005;
1229;15-05-2005;
1230;16-05-2005;1.7327
1231;17-05-2005;1.7463
1232;18-05-2005;1.7485
1233;19-05-2005;
1234;20-05-2005;1.7406
1235;21-05-2005;
1236;22-05-2005;
1237;23-05-2005;1.7241
1238;24-05-2005;1.7461
1239;25-05-2005;1.7455
1240;26-05-2005;1.7469
1241;27-05-2005;1.7395
1242;28-05-2005;
1243;29-05-2005;
1244;30-05-2005;1.7275
1245;31-05-2005;1.7185
1246;01-06-2005;1.6848
1247;02-06-2005;1.6773
1248;03-06-2005;1.6587
1249;04-06-2005;
1250;05-06-2005;
1251;06-06-2005;1.6759
1252;07-06-2005;1.6799
1253;08-06-2005;1.6747
1254;09-06-2005;1.6875
1255;10-06-2005;1.6694
1256;11-06-2005;
1257;12-06-2005;
1258;13-06-2005;1.6642
1259;14-06-2005;1.6655
1260;15-06-2005;1.6645
1261;16-06-2005;1.6651
1262;17-06-2005;1.6573
1263;18-06-2005;
1264;19-06-2005;
1265;20-06-2005;1.6549
1266;21-06-2005;1.6633
1267;22-06-2005;1.6538
1268;23-06-2005;1.6481
1269;24-06-2005;1.642
1270;25-06-2005;
1271;26-06-2005;
1272;27-06-2005;1.6355
1273;28-06-2005;1.6465
1274;29-06-2005;1.6365
1275;30-06-2005;1.6269
1276;01-07-2005;1.6202
1277;02-07-2005;
1278;03-07-2005;
1279;04-07-2005;1.6166
1280;05-07-2005;1.6028
1281;06-07-2005;1.6041
1282;07-07-2005;1.611
1283;08-07-2005;1.6329
1284;09-07-2005;
1285;10-07-2005;
1286;11-07-2005;1.6099
1287;12-07-2005;1.6141
1288;13-07-2005;1.6314
1289;14-07-2005;1.6253
1290;15-07-2005;1.6148
1291;16-07-2005;
1292;17-07-2005;
1293;18-07-2005;1.6107
1294;19-07-2005;1.6115
1295;20-07-2005;1.6016
1296;21-07-2005;1.6109
1297;22-07-2005;1.6178
1298;23-07-2005;
1299;24-07-2005;
1300;25-07-2005;1.6162
1301;26-07-2005;1.6169
1302;27-07-2005;1.621
1303;28-07-2005;1.6129
1304;29-07-2005;1.6161
1305;30-07-2005;
1306;31-07-2005;
1307;01-08-2005;1.6089
1308;02-08-2005;1.6169
1309;03-08-2005;1.6207
1310;04-08-2005;1.6225
1311;05-08-2005;1.623
1312;06-08-2005;
1313;07-08-2005;
1314;08-08-2005;1.6289
1315;09-08-2005;1.6344
1316;10-08-2005;1.6407
1317;11-08-2005;1.6373
1318;12-08-2005;1.6475
1319;13-08-2005;
1320;14-08-2005;
1321;15-08-2005;1.6781
1322;16-08-2005;1.6812
1323;17-08-2005;1.6642
1324;18-08-2005;1.6806
1325;19-08-2005;1.6758
1326;20-08-2005;
1327;21-08-2005;
1328;22-08-2005;1.6744
1329;23-08-2005;1.6707
1330;24-08-2005;1.666
1331;25-08-2005;1.6759
1332;26-08-2005;1.6887
1333;27-08-2005;
1334;28-08-2005;
1335;29-08-2005;1.677
1336;30-08-2005;
1337;31-08-2005;1.6732
1338;01-09-2005;1.6549
1339;02-09-2005;1.6619
1340;03-09-2005;
1341;04-09-2005;
1342;05-09-2005;1.6834
1343;06-09-2005;1.6779
1344;07-09-2005;1.6658
1345;08-09-2005;1.6663
1346;09-09-2005;1.662
1347;10-09-2005;
1348;11-09-2005;
1349;12-09-2005;1.6555
1350;13-09-2005;1.6493
1351;14-09-2005;1.643
1352;15-09-2005;1.6507
1353;16-09-2005;1.6415
1354;17-09-2005;
1355;18-09-2005;
1356;19-09-2005;1.6451
1357;20-09-2005;1.6357
1358;21-09-2005;1.6319
1359;22-09-2005;1.6405
1360;23-09-2005;1.6371
1361;24-09-2005;
1362;25-09-2005;
1363;26-09-2005;1.6297
1364;27-09-2005;1.6273
1365;28-09-2005;1.6183
1366;29-09-2005;1.6258
1367;30-09-2005;1.6263
1368;01-10-2005;
1369;02-10-2005;
1370;03-10-2005;1.6256
1371;04-10-2005;1.6286
1372;05-10-2005;1.6044
1373;06-10-2005;1.6174
1374;07-10-2005;1.64
1375;08-10-2005;
1376;09-10-2005;
1377;10-10-2005;1.6468
1378;11-10-2005;1.6313
1379;12-10-2005;1.6235
1380;13-10-2005;1.627
1381;14-10-2005;1.6411
1382;15-10-2005;
1383;16-10-2005;
1384;17-10-2005;1.6485
1385;18-10-2005;1.6429
1386;19-10-2005;1.632
1387;20-10-2005;1.6395
1388;21-10-2005;1.6368
1389;22-10-2005;
1390;23-10-2005;
1391;24-10-2005;1.643
1392;25-10-2005;1.6313
1393;26-10-2005;1.6377
1394;27-10-2005;1.6377
1395;28-10-2005;1.6449
1396;29-10-2005;
1397;30-10-2005;
1398;31-10-2005;1.6449
1399;01-11-2005;1.6277
1400;02-11-2005;1.6231
1401;03-11-2005;
1402;04-11-2005;
1403;05-11-2005;
1404;06-11-2005;
1405;07-11-2005;1.6231
1406;08-11-2005;1.6115
1407;09-11-2005;1.6041
1408;10-11-2005;1.6029
1409;11-11-2005;1.609
1410;12-11-2005;
1411;13-11-2005;
1412;14-11-2005;1.5985
1413;15-11-2005;1.6005
1414;16-11-2005;1.5944
1415;17-11-2005;1.592
1416;18-11-2005;1.5904
1417;19-11-2005;
1418;20-11-2005;
1419;21-11-2005;1.604
1420;22-11-2005;1.616
1421;23-11-2005;1.6038
1422;24-11-2005;1.6061
1423;25-11-2005;1.6052
1424;26-11-2005;
1425;27-11-2005;
1426;28-11-2005;1.5985
1427;29-11-2005;1.5964
1428;30-11-2005;1.6048
1429;01-12-2005;1.6001
1430;02-12-2005;1.5999
1431;03-12-2005;
1432;04-12-2005;
1433;05-12-2005;1.5938
1434;06-12-2005;1.5947
1435;07-12-2005;1.5987
1436;08-12-2005;1.5934
1437;09-12-2005;1.6004
1438;10-12-2005;
1439;11-12-2005;
1440;12-12-2005;1.6019
1441;13-12-2005;1.6123
1442;14-12-2005;1.6102
1443;15-12-2005;1.6181
1444;16-12-2005;1.6212
1445;17-12-2005;
1446;18-12-2005;
1447;19-12-2005;1.6225
1448;20-12-2005;1.622
1449;21-12-2005;1.6181
1450;22-12-2005;1.6077
1451;23-12-2005;1.602
1452;24-12-2005;
1453;25-12-2005;
1454;26-12-2005;1.6044
1455;27-12-2005;1.6023
1456;28-12-2005;1.603
1457;29-12-2005;1.6095
1458;30-12-2005;1.6005
1459;31-12-2005;
1460;01-01-2006;
1461;02-01-2006;1.5976
1462;03-01-2006;1.6021
1463;04-01-2006;1.6044
1464;05-01-2006;1.6172
1465;06-01-2006;1.6181
1466;07-01-2006;
1467;08-01-2006;
1468;09-01-2006;1.6175
1469;10-01-2006;
1470;11-01-2006;
1471;12-01-2006;
1472;13-01-2006;
1473;14-01-2006;
1474;15-01-2006;
1475;16-01-2006;1.6175
1476;17-01-2006;1.6209
1477;18-01-2006;1.6164
1478;19-01-2006;1.6244
1479;20-01-2006;1.6167
1480;21-01-2006;
1481;22-01-2006;
1482;23-01-2006;1.616
1483;24-01-2006;1.6301
1484;25-01-2006;1.6274
1485;26-01-2006;1.6278
1486;27-01-2006;1.6232
1487;28-01-2006;
1488;29-01-2006;
1489;30-01-2006;1.6187
1490;31-01-2006;1.6073
1491;01-02-2006;1.6084
1492;02-02-2006;1.6065
1493;03-02-2006;1.6041
1494;04-02-2006;
1495;05-02-2006;
1496;06-02-2006;1.6024
1497;07-02-2006;1.5961
1498;08-02-2006;1.596
1499;09-02-2006;1.5995
1500;10-02-2006;1.5961
1501;11-02-2006;
1502;12-02-2006;
1503;13-02-2006;1.5915
1504;14-02-2006;1.5845
1505;15-02-2006;1.5833
1506;16-02-2006;1.5969
1507;17-02-2006;1.5824
1508;18-02-2006;
1509;19-02-2006;
1510;20-02-2006;1.5781
1511;21-02-2006;1.5735
1512;22-02-2006;1.5722
1513;23-02-2006;1.5846
1514;24-02-2006;1.5773
1515;25-02-2006;
1516;26-02-2006;
1517;27-02-2006;1.574
1518;28-02-2006;1.5639
1519;01-03-2006;1.5608
1520;02-03-2006;1.5712
1521;03-03-2006;1.5593
1522;04-03-2006;
1523;05-03-2006;
1524;06-03-2006;1.5684
1525;07-03-2006;1.5758
1526;08-03-2006;1.5864
1527;09-03-2006;1.6023
1528;10-03-2006;1.6047
1529;11-03-2006;
1530;12-03-2006;
1531;13-03-2006;1.6119
1532;14-03-2006;1.6067
1533;15-03-2006;1.6172
1534;16-03-2006;1.6086
1535;17-03-2006;1.6118
1536;18-03-2006;
1537;19-03-2006;
1538;20-03-2006;1.6124
1539;21-03-2006;1.6265
1540;22-03-2006;1.6309
1541;23-03-2006;1.6321
1542;24-03-2006;1.6174
1543;25-03-2006;
1544;26-03-2006;
1545;27-03-2006;1.6151
1546;28-03-2006;1.6207
1547;29-03-2006;1.6339
1548;30-03-2006;1.6388
1549;31-03-2006;1.6313
1550;01-04-2006;
1551;02-04-2006;
1552;03-04-2006;1.6356
1553;04-04-2006;1.6243
1554;05-04-2006;1.6318
1555;06-04-2006;1.6417
1556;07-04-2006;1.6482
1557;08-04-2006;
1558;09-04-2006;
1559;10-04-2006;1.6313
1560;11-04-2006;1.6298
1561;12-04-2006;1.6257
1562;13-04-2006;1.6323
1563;14-04-2006;1.6344
1564;15-04-2006;
1565;16-04-2006;
1566;17-04-2006;1.6374
1567;18-04-2006;1.6475
1568;19-04-2006;1.6483
1569;20-04-2006;1.6453
1570;21-04-2006;1.6437
1571;22-04-2006;
1572;23-04-2006;
1573;24-04-2006;1.6393
1574;25-04-2006;1.642
1575;26-04-2006;1.643
1576;27-04-2006;1.6507
1577;28-04-2006;1.6514
1578;29-04-2006;
1579;30-04-2006;
1580;01-05-2006;1.6611
1581;02-05-2006;1.6677
1582;03-05-2006;1.6711
1583;04-05-2006;1.6658
1584;05-05-2006;1.6707
1585;06-05-2006;
1586;07-05-2006;
1587;08-05-2006;1.6763
1588;09-05-2006;1.686
1589;10-05-2006;1.7009
1590;11-05-2006;1.7283
1591;12-05-2006;1.7337
1592;13-05-2006;
1593;14-05-2006;
1594;15-05-2006;1.8059
1595;16-05-2006;1.8733
1596;17-05-2006;1.867
1597;18-05-2006;1.8407
1598;19-05-2006;
1599;20-05-2006;
1600;21-05-2006;
1601;22-05-2006;1.9138
1602;23-05-2006;1.9329
1603;24-05-2006;1.9606
1604;25-05-2006;1.9879
1605;26-05-2006;1.9788
1606;27-05-2006;
1607;28-05-2006;
1608;29-05-2006;1.9626
1609;30-05-2006;1.955
1610;31-05-2006;1.9873
1611;01-06-2006;2.0207
1612;02-06-2006;2.0043
1613;03-06-2006;
1614;04-06-2006;
1615;05-06-2006;1.9707
1616;06-06-2006;2.0564
1617;07-06-2006;2.0173
1618;08-06-2006;1.9951
1619;09-06-2006;1.9846
1620;10-06-2006;
1621;11-06-2006;
1622;12-06-2006;1.9568
1623;13-06-2006;1.9524
1624;14-06-2006;2.0261
1625;15-06-2006;2.013
1626;16-06-2006;2.0118
1627;17-06-2006;
1628;18-06-2006;
1629;19-06-2006;2.0166
1630;20-06-2006;2.0196
1631;21-06-2006;2.0344
1632;22-06-2006;2.0857
1633;23-06-2006;2.1088
1634;24-06-2006;
1635;25-06-2006;
1636;26-06-2006;2.138
1637;27-06-2006;2.1292
1638;28-06-2006;2.0733
1639;29-06-2006;2.038
1640;30-06-2006;2.0222
1641;01-07-2006;
1642;02-07-2006;
1643;03-07-2006;2.0089
1644;04-07-2006;2.017
1645;05-07-2006;1.978
1646;06-07-2006;2.017
1647;07-07-2006;2.035
1648;08-07-2006;
1649;09-07-2006;
1650;10-07-2006;1.9922
1651;11-07-2006;1.9946
1652;12-07-2006;1.9717
1653;13-07-2006;1.9784
1654;14-07-2006;2.0177
1655;15-07-2006;
1656;16-07-2006;
1657;17-07-2006;2.0082
1658;18-07-2006;2.0022
1659;19-07-2006;1.9864
1660;20-07-2006;1.9718
1661;21-07-2006;1.9624
1662;22-07-2006;
1663;23-07-2006;
1664;24-07-2006;1.9681
1665;25-07-2006;1.9642
1666;26-07-2006;1.9463
1667;27-07-2006;1.9214
1668;28-07-2006;1.9216
1669;29-07-2006;
1670;30-07-2006;
1671;31-07-2006;1.9091
1672;01-08-2006;1.9016
1673;02-08-2006;1.9194
1674;03-08-2006;1.932
1675;04-08-2006;1.9123
1676;05-08-2006;
1677;06-08-2006;
1678;07-08-2006;1.9088
1679;08-08-2006;1.889
1680;09-08-2006;1.8843
1681;10-08-2006;1.8756
1682;11-08-2006;1.8697
1683;12-08-2006;
1684;13-08-2006;
1685;14-08-2006;1.8537
1686;15-08-2006;1.8611
1687;16-08-2006;1.8778
1688;17-08-2006;1.8597
1689;18-08-2006;1.8539
1690;19-08-2006;
1691;20-08-2006;
1692;21-08-2006;1.8531
1693;22-08-2006;1.8796
1694;23-08-2006;1.8721
1695;24-08-2006;1.8712
1696;25-08-2006;1.8997
1697;26-08-2006;
1698;27-08-2006;
1699;28-08-2006;1.8923
1700;29-08-2006;1.905
1701;30-08-2006;
1702;31-08-2006;1.8938
1703;01-09-2006;1.8727
1704;02-09-2006;
1705;03-09-2006;
1706;04-09-2006;1.8831
1707;05-09-2006;1.8771
1708;06-09-2006;1.8619
1709;07-09-2006;1.8719
1710;08-09-2006;1.893
1711;09-09-2006;
1712;10-09-2006;
1713;11-09-2006;1.8817
1714;12-09-2006;1.8882
1715;13-09-2006;1.8808
1716;14-09-2006;1.8665
1717;15-09-2006;1.8797
1718;16-09-2006;
1719;17-09-2006;
1720;18-09-2006;1.8742
1721;19-09-2006;1.8544
1722;20-09-2006;1.8643
1723;21-09-2006;1.8686
1724;22-09-2006;1.8811
1725;23-09-2006;
1726;24-09-2006;
1727;25-09-2006;1.9677
1728;26-09-2006;1.9315
1729;27-09-2006;1.9406
1730;28-09-2006;1.8995
1731;29-09-2006;1.9092
1732;30-09-2006;
1733;01-10-2006;
1734;02-10-2006;1.9084
1735;03-10-2006;1.9238
1736;04-10-2006;1.9154
1737;05-10-2006;1.9269
1738;06-10-2006;1.9057
1739;07-10-2006;
1740;08-10-2006;
1741;09-10-2006;1.8948
1742;10-10-2006;1.8961
1743;11-10-2006;1.8859
1744;12-10-2006;1.872
1745;13-10-2006;1.8711
1746;14-10-2006;
1747;15-10-2006;
1748;16-10-2006;1.8516
1749;17-10-2006;1.8499
1750;18-10-2006;1.8521
1751;19-10-2006;1.8562
1752;20-10-2006;1.8395
1753;21-10-2006;
1754;22-10-2006;
1755;23-10-2006;
1756;24-10-2006;
1757;25-10-2006;
1758;26-10-2006;1.8415
1759;27-10-2006;1.8405
1760;28-10-2006;
1761;29-10-2006;
1762;30-10-2006;1.8404
1763;31-10-2006;1.8567
1764;01-11-2006;1.8577
1765;02-11-2006;1.8586
1766;03-11-2006;1.8669
1767;04-11-2006;
1768;05-11-2006;
1769;06-11-2006;1.8771
1770;07-11-2006;1.8427
1771;08-11-2006;1.8433
1772;09-11-2006;1.8646
1773;10-11-2006;1.8559
1774;11-11-2006;
1775;12-11-2006;
1776;13-11-2006;1.8658
1777;14-11-2006;1.8651
1778;15-11-2006;1.8608
1779;16-11-2006;1.8589
1780;17-11-2006;1.8467
1781;18-11-2006;
1782;19-11-2006;
1783;20-11-2006;1.8481
1784;21-11-2006;1.8729
1785;22-11-2006;1.8722
1786;23-11-2006;1.8993
1787;24-11-2006;1.9175
1788;25-11-2006;
1789;26-11-2006;
1790;27-11-2006;1.9343
1791;28-11-2006;1.9265
1792;29-11-2006;1.9521
1793;30-11-2006;1.9333
1794;01-12-2006;1.9202
1795;02-12-2006;
1796;03-12-2006;
1797;04-12-2006;1.9187
1798;05-12-2006;1.9413
1799;06-12-2006;1.9378
1800;07-12-2006;1.9239
1801;08-12-2006;1.909
1802;09-12-2006;
1803;10-12-2006;
1804;11-12-2006;1.9078
1805;12-12-2006;1.8944
1806;13-12-2006;1.8884
1807;14-12-2006;1.8956
1808;15-12-2006;1.8835
1809;16-12-2006;
1810;17-12-2006;
1811;18-12-2006;1.8696
1812;19-12-2006;1.8707
1813;20-12-2006;1.8898
1814;21-12-2006;1.8926
1815;22-12-2006;1.8866
1816;23-12-2006;
1817;24-12-2006;
1818;25-12-2006;1.8843
1819;26-12-2006;1.8804
1820;27-12-2006;1.8768
1821;28-12-2006;1.8786
1822;29-12-2006;1.8704
1823;30-12-2006;
1824;31-12-2006;
1825;01-01-2007;
1826;02-01-2007;
1827;03-01-2007;
1828;04-01-2007;1.8632
1829;05-01-2007;1.8587
1830;06-01-2007;
1831;07-01-2007;
1832;08-01-2007;1.8794
1833;09-01-2007;1.8843
1834;10-01-2007;1.8704
1835;11-01-2007;1.889
1836;12-01-2007;1.8695
1837;13-01-2007;
1838;14-01-2007;
1839;15-01-2007;1.8521
1840;16-01-2007;1.85
1841;17-01-2007;1.8551
1842;18-01-2007;1.8535
1843;19-01-2007;1.8448
1844;20-01-2007;
1845;21-01-2007;
1846;22-01-2007;1.8404
1847;23-01-2007;1.8305
1848;24-01-2007;1.8388
1849;25-01-2007;1.8414
1850;26-01-2007;1.8405
1851;27-01-2007;
1852;28-01-2007;
1853;29-01-2007;1.8516
1854;30-01-2007;1.8461
1855;31-01-2007;1.8549
1856;01-02-2007;1.8412
1857;02-02-2007;1.8342
1858;03-02-2007;
1859;04-02-2007;
1860;05-02-2007;1.831
1861;06-02-2007;1.8239
1862;07-02-2007;1.8159
1863;08-02-2007;1.8232
1864;09-02-2007;1.8274
1865;10-02-2007;
1866;11-02-2007;
1867;12-02-2007;1.8226
1868;13-02-2007;1.8316
1869;14-02-2007;1.8309
1870;15-02-2007;1.8317
1871;16-02-2007;1.8273
1872;17-02-2007;
1873;18-02-2007;
1874;19-02-2007;1.825
1875;20-02-2007;1.8228
1876;21-02-2007;1.8199
1877;22-02-2007;1.8225
1878;23-02-2007;1.8135
1879;24-02-2007;
1880;25-02-2007;
1881;26-02-2007;1.8165
1882;27-02-2007;1.8274
1883;28-02-2007;1.8514
1884;01-03-2007;1.8764
1885;02-03-2007;1.8751
1886;03-03-2007;
1887;04-03-2007;
1888;05-03-2007;1.8802
1889;06-03-2007;1.9136
1890;07-03-2007;1.8877
1891;08-03-2007;1.8835
1892;09-03-2007;1.8748
1893;10-03-2007;
1894;11-03-2007;
1895;12-03-2007;1.8709
1896;13-03-2007;1.8526
1897;14-03-2007;1.8636
1898;15-03-2007;1.884
1899;16-03-2007;1.8662
1900;17-03-2007;
1901;18-03-2007;
1902;19-03-2007;1.8781
1903;20-03-2007;1.8647
1904;21-03-2007;1.8548
1905;22-03-2007;1.8598
1906;23-03-2007;1.8513
1907;24-03-2007;
1908;25-03-2007;
1909;26-03-2007;1.8468
1910;27-03-2007;1.8416
1911;28-03-2007;1.8575
1912;29-03-2007;1.8619
1913;30-03-2007;1.8607
1914;31-03-2007;
1915;01-04-2007;
1916;02-04-2007;1.85
1917;03-04-2007;1.8569
1918;04-04-2007;1.852
1919;05-04-2007;1.8333
1920;06-04-2007;1.833
1921;07-04-2007;
1922;08-04-2007;
1923;09-04-2007;1.8353
1924;10-04-2007;1.8366
1925;11-04-2007;1.8478
1926;12-04-2007;1.8407
1927;13-04-2007;1.8544
1928;14-04-2007;
1929;15-04-2007;
1930;16-04-2007;1.8613
1931;17-04-2007;1.8448
1932;18-04-2007;1.8414
1933;19-04-2007;1.8366
1934;20-04-2007;1.85
1935;21-04-2007;
1936;22-04-2007;
1937;23-04-2007;
1938;24-04-2007;1.8297
1939;25-04-2007;1.8247
1940;26-04-2007;1.8236
1941;27-04-2007;1.8148
1942;28-04-2007;
1943;29-04-2007;
1944;30-04-2007;1.82
1945;01-05-2007;1.8634
1946;02-05-2007;1.8889
1947;03-05-2007;1.8476
1948;04-05-2007;1.8444
1949;05-05-2007;
1950;06-05-2007;
1951;07-05-2007;1.8396
1952;08-05-2007;1.8266
1953;09-05-2007;1.8197
1954;10-05-2007;1.8141
1955;11-05-2007;1.815
1956;12-05-2007;
1957;13-05-2007;
1958;14-05-2007;1.8189
1959;15-05-2007;1.8106
1960;16-05-2007;1.813
1961;17-05-2007;1.8016
1962;18-05-2007;1.7922
1963;19-05-2007;
1964;20-05-2007;
1965;21-05-2007;1.7966
1966;22-05-2007;1.7839
1967;23-05-2007;1.779
1968;24-05-2007;1.7862
1969;25-05-2007;1.792
1970;26-05-2007;
1971;27-05-2007;
1972;28-05-2007;1.7929
1973;29-05-2007;1.7862
1974;30-05-2007;1.7891
1975;31-05-2007;1.7914
1976;01-06-2007;1.7817
1977;02-06-2007;
1978;03-06-2007;
1979;04-06-2007;1.767
1980;05-06-2007;1.7681
1981;06-06-2007;1.7761
1982;07-06-2007;1.7859
1983;08-06-2007;1.7845
1984;09-06-2007;
1985;10-06-2007;
1986;11-06-2007;1.8097
1987;12-06-2007;1.7888
1988;13-06-2007;1.7849
1989;14-06-2007;1.7921
1990;15-06-2007;1.7775
1991;16-06-2007;
1992;17-06-2007;
1993;18-06-2007;1.765
1994;19-06-2007;1.7506
1995;20-06-2007;1.7485
1996;21-06-2007;1.7508
1997;22-06-2007;1.7574
1998;23-06-2007;
1999;24-06-2007;
2000;25-06-2007;1.7602
2001;26-06-2007;1.7727
2002;27-06-2007;1.7866
2003;28-06-2007;1.7918
2004;29-06-2007;1.7808
2005;30-06-2007;
2006;01-07-2007;
2007;02-07-2007;1.7697
2008;03-07-2007;1.7735
2009;04-07-2007;1.7632
2010;05-07-2007;1.7649
2011;06-07-2007;1.7672
2012;07-07-2007;
2013;08-07-2007;
2014;09-07-2007;1.7659
2015;10-07-2007;1.7554
2016;11-07-2007;1.7586
2017;12-07-2007;1.7806
2018;13-07-2007;1.7772
2019;14-07-2007;
2020;15-07-2007;
2021;16-07-2007;1.7565
2022;17-07-2007;1.7559
2023;18-07-2007;1.7642
2024;19-07-2007;1.7643
2025;20-07-2007;1.7529
2026;21-07-2007;
2027;22-07-2007;
2028;23-07-2007;1.7499
2029;24-07-2007;1.7357
2030;25-07-2007;1.7189
2031;26-07-2007;1.7183
2032;27-07-2007;1.7405
2033;28-07-2007;
2034;29-07-2007;
2035;30-07-2007;1.7909
2036;31-07-2007;1.789
2037;01-08-2007;1.7583
2038;02-08-2007;1.7886
2039;03-08-2007;1.7587
2040;04-08-2007;
2041;05-08-2007;
2042;06-08-2007;1.7447
2043;07-08-2007;1.7718
2044;08-08-2007;1.7587
2045;09-08-2007;1.7387
2046;10-08-2007;1.7532
2047;11-08-2007;
2048;12-08-2007;
2049;13-08-2007;1.7762
2050;14-08-2007;1.7635
2051;15-08-2007;1.7717
