;Tarih;TP_DK_EUR_A_EF
6488;08-10-2019;6.2896
6489;09-10-2019;6.3852
6490;10-10-2019;6.3929
6491;11-10-2019;6.4648
6492;12-10-2019;
6493;13-10-2019;
6494;14-10-2019;6.4359
6495;15-10-2019;6.5128
6496;16-10-2019;6.4842
6497;17-10-2019;6.4967
6498;18-10-2019;6.521
6499;19-10-2019;
6500;20-10-2019;
6501;21-10-2019;6.4157
6502;22-10-2019;6.4849
6503;23-10-2019;6.4924
6504;24-10-2019;6.4113
6505;25-10-2019;6.3876
6506;26-10-2019;
6507;27-10-2019;
6508;28-10-2019;6.3951
6509;29-10-2019;
6510;30-10-2019;6.3951
6511;31-10-2019;6.3728
6512;01-11-2019;6.3671
6513;02-11-2019;
6514;03-11-2019;
6515;04-11-2019;6.3758
6516;05-11-2019;6.3414
6517;06-11-2019;6.3695
6518;07-11-2019;6.367
6519;08-11-2019;6.3503
6520;09-11-2019;
6521;10-11-2019;
6522;11-11-2019;6.3368
6523;12-11-2019;6.3597
6524;13-11-2019;6.3542
6525;14-11-2019;6.335
6526;15-11-2019;6.3286
6527;16-11-2019;
6528;17-11-2019;
6529;18-11-2019;6.3307
6530;19-11-2019;6.3333
6531;20-11-2019;6.3234
6532;21-11-2019;6.2983
6533;22-11-2019;6.3003
6534;23-11-2019;
6535;24-11-2019;
6536;25-11-2019;6.2935
6537;26-11-2019;6.2982
6538;27-11-2019;6.3169
6539;28-11-2019;6.3285
6540;29-11-2019;6.3352
6541;30-11-2019;
6542;01-12-2019;
6543;02-12-2019;6.3131
6544;03-12-2019;6.3202
6545;04-12-2019;6.3507
6546;05-12-2019;6.3484
6547;06-12-2019;6.3694
6548;07-12-2019;
6549;08-12-2019;
6550;09-12-2019;6.376
6551;10-12-2019;6.4039
6552;11-12-2019;6.4173
6553;12-12-2019;6.4222
6554;13-12-2019;6.4388
6555;14-12-2019;
6556;15-12-2019;
6557;16-12-2019;6.4458
6558;17-12-2019;6.4948
6559;18-12-2019;6.5244
6560;19-12-2019;6.5625
6561;20-12-2019;6.5916
6562;21-12-2019;
6563;22-12-2019;
6564;23-12-2019;6.5658
6565;24-12-2019;6.5668
6566;25-12-2019;6.5727
6567;26-12-2019;6.5709
6568;27-12-2019;6.5713
6569;28-12-2019;
6570;29-12-2019;
6571;30-12-2019;6.6071
6572;31-12-2019;6.6459
6573;01-01-2020;
6574;02-01-2020;6.6575
6575;03-01-2020;6.6584
6576;04-01-2020;
6577;05-01-2020;
6578;06-01-2020;6.6417
6579;07-01-2020;6.6671
6580;08-01-2020;6.6581
6581;09-01-2020;6.6308
6582;10-01-2020;6.5291
6583;11-01-2020;
6584;12-01-2020;
6585;13-01-2020;6.5125
6586;14-01-2020;6.505
6587;15-01-2020;6.5449
6588;16-01-2020;6.5458
6589;17-01-2020;6.5412
6590;18-01-2020;
6591;19-01-2020;
6592;20-01-2020;6.5126
6593;21-01-2020;6.5366
6594;22-01-2020;6.5634
6595;23-01-2020;6.5677
6596;24-01-2020;6.5539
6597;25-01-2020;
6598;26-01-2020;
6599;27-01-2020;6.5427
6600;28-01-2020;6.5425
6601;29-01-2020;6.5324
6602;30-01-2020;6.5325
6603;31-01-2020;6.5736
6604;01-02-2020;
6605;02-02-2020;
6606;03-02-2020;6.5818
6607;04-02-2020;6.6107
6608;05-02-2020;6.5971
6609;06-02-2020;6.5871
6610;07-02-2020;6.5715
6611;08-02-2020;
6612;09-02-2020;
6613;10-02-2020;6.5472
6614;11-02-2020;6.5598
6615;12-02-2020;6.5731
6616;13-02-2020;6.5683
6617;14-02-2020;6.5708
6618;15-02-2020;
6619;16-02-2020;
6620;17-02-2020;6.5504
6621;18-02-2020;6.5389
6622;19-02-2020;6.555
6623;20-02-2020;6.5382
6624;21-02-2020;6.5608
6625;22-02-2020;
6626;23-02-2020;
6627;24-02-2020;6.5876
6628;25-02-2020;6.6363
6629;26-02-2020;6.6369
6630;27-02-2020;6.6844
6631;28-02-2020;6.7296
6632;29-02-2020;
6633;01-03-2020;
6634;02-03-2020;6.8544
6635;03-03-2020;6.8854
6636;04-03-2020;6.8841
6637;05-03-2020;6.7879
6638;06-03-2020;6.7733
6639;07-03-2020;
6640;08-03-2020;
6641;09-03-2020;6.8556
6642;10-03-2020;6.9686
6643;11-03-2020;6.9407
6644;12-03-2020;6.962
6645;13-03-2020;7.009
6646;14-03-2020;
6647;15-03-2020;
6648;16-03-2020;7.005
6649;17-03-2020;7.1093
6650;18-03-2020;7.1514
6651;19-03-2020;7.0821
6652;20-03-2020;7.0501
6653;21-03-2020;
6654;22-03-2020;
6655;23-03-2020;6.9688
6656;24-03-2020;7.0434
6657;25-03-2020;7.0406
6658;26-03-2020;6.9223
6659;27-03-2020;7.056
6660;28-03-2020;
6661;29-03-2020;
6662;30-03-2020;7.0846
6663;31-03-2020;7.21
6664;01-04-2020;7.2056
6665;02-04-2020;7.2705
6666;03-04-2020;7.2798
6667;04-04-2020;
6668;05-04-2020;
6669;06-04-2020;7.2228
6670;07-04-2020;7.2939
6671;08-04-2020;7.3201
6672;09-04-2020;7.3492
6673;10-04-2020;7.3183
6674;11-04-2020;
6675;12-04-2020;
6676;13-04-2020;7.3125
6677;14-04-2020;7.3902
6678;15-04-2020;7.4066
6679;16-04-2020;7.4819
6680;17-04-2020;7.5093
6681;18-04-2020;
6682;19-04-2020;
6683;20-04-2020;7.4854
6684;21-04-2020;7.5025
6685;22-04-2020;7.5346
6686;23-04-2020;
6687;24-04-2020;7.5676
6688;25-04-2020;
6689;26-04-2020;
6690;27-04-2020;7.485
6691;28-04-2020;7.5537
6692;29-04-2020;7.5824
6693;30-04-2020;7.5711
6694;01-05-2020;
6695;02-05-2020;
6696;03-05-2020;
6697;04-05-2020;7.5774
6698;05-05-2020;7.6685
6699;06-05-2020;7.6571
6700;07-05-2020;7.7058
6701;08-05-2020;7.7889
6702;09-05-2020;
6703;10-05-2020;
6704;11-05-2020;7.684
6705;12-05-2020;7.6455
6706;13-05-2020;7.5869
6707;14-05-2020;7.5682
6708;15-05-2020;7.5069
6709;16-05-2020;
6710;17-05-2020;
6711;18-05-2020;7.4572
6712;19-05-2020;
6713;20-05-2020;7.4134
6714;21-05-2020;7.4228
6715;22-05-2020;7.4447
6716;23-05-2020;
6717;24-05-2020;
6718;25-05-2020;
6719;26-05-2020;
6720;27-05-2020;7.4013
6721;28-05-2020;7.4247
6722;29-05-2020;7.4685
6723;30-05-2020;
6724;31-05-2020;
6725;01-06-2020;7.5717
6726;02-06-2020;7.5671
6727;03-06-2020;7.5601
6728;04-06-2020;7.5386
6729;05-06-2020;7.5624
6730;06-06-2020;
6731;07-06-2020;
6732;08-06-2020;7.6591
6733;09-06-2020;7.6394
6734;10-06-2020;7.6399
6735;11-06-2020;7.6978
6736;12-06-2020;7.7071
6737;13-06-2020;
6738;14-06-2020;
6739;15-06-2020;7.7043
6740;16-06-2020;7.6688
6741;17-06-2020;7.7252
6742;18-06-2020;7.683
6743;19-06-2020;7.6938
6744;20-06-2020;
6745;21-06-2020;
6746;22-06-2020;7.6685
6747;23-06-2020;7.6659
6748;24-06-2020;7.7224
6749;25-06-2020;7.7309
6750;26-06-2020;7.6743
6751;27-06-2020;
6752;28-06-2020;
6753;29-06-2020;7.6722
6754;30-06-2020;7.7028
6755;01-07-2020;7.6666
6756;02-07-2020;7.672
6757;03-07-2020;7.7157
6758;04-07-2020;
6759;05-07-2020;
6760;06-07-2020;7.6805
6761;07-07-2020;7.7302
6762;08-07-2020;7.7246
6763;09-07-2020;7.7254
6764;10-07-2020;7.7634
6765;11-07-2020;
6766;12-07-2020;
6767;13-07-2020;7.7255
6768;14-07-2020;7.7545
6769;15-07-2020;
6770;16-07-2020;7.7761
6771;17-07-2020;7.7966
6772;18-07-2020;
6773;19-07-2020;
6774;20-07-2020;7.8028
6775;21-07-2020;7.8336
6776;22-07-2020;7.8241
6777;23-07-2020;7.8875
6778;24-07-2020;7.9135
6779;25-07-2020;
6780;26-07-2020;
6781;27-07-2020;7.9243
6782;28-07-2020;8.0018
6783;29-07-2020;8.0643
6784;30-07-2020;8.1424
6785;31-07-2020;
6786;01-08-2020;
6787;02-08-2020;
6788;03-08-2020;
6789;04-08-2020;8.1424
6790;05-08-2020;8.1619
6791;06-08-2020;8.266
6792;07-08-2020;8.48
6793;08-08-2020;
6794;09-08-2020;
6795;10-08-2020;8.5878
6796;11-08-2020;8.579
6797;12-08-2020;8.524
6798;13-08-2020;8.5599
6799;14-08-2020;8.6503
6800;15-08-2020;
6801;16-08-2020;
6802;17-08-2020;8.665
6803;18-08-2020;8.7267
6804;19-08-2020;8.7617
6805;20-08-2020;8.7649
6806;21-08-2020;8.6329
6807;22-08-2020;
6808;23-08-2020;
6809;24-08-2020;8.5221
6810;25-08-2020;8.6704
6811;26-08-2020;8.7019
6812;27-08-2020;8.6694
6813;28-08-2020;8.6461
6814;29-08-2020;
6815;30-08-2020;
6816;31-08-2020;8.6836
6817;01-09-2020;8.7222
6818;02-09-2020;8.7917
6819;03-09-2020;8.726
6820;04-09-2020;8.7374
6821;05-09-2020;
6822;06-09-2020;
6823;07-09-2020;8.776
6824;08-09-2020;8.7877
6825;09-09-2020;8.7932
6826;10-09-2020;8.7793
6827;11-09-2020;8.8166
6828;12-09-2020;
6829;13-09-2020;
6830;14-09-2020;8.811
6831;15-09-2020;8.8518
6832;16-09-2020;8.8696
6833;17-09-2020;8.8544
6834;18-09-2020;8.8586
6835;19-09-2020;
6836;20-09-2020;
6837;21-09-2020;8.9232
6838;22-09-2020;8.9367
6839;23-09-2020;8.949
6840;24-09-2020;8.9527
6841;25-09-2020;8.9215
6842;26-09-2020;
6843;27-09-2020;
6844;28-09-2020;8.7989
6845;29-09-2020;9.0205
6846;30-09-2020;9.1217
6847;01-10-2020;9.0771
6848;02-10-2020;9.0313
6849;03-10-2020;
6850;04-10-2020;
6851;05-10-2020;9.0535
6852;06-10-2020;9.0751
6853;07-10-2020;9.1193
6854;08-10-2020;9.1994
6855;09-10-2020;9.2794
6856;10-10-2020;
6857;11-10-2020;
6858;12-10-2020;9.3177
6859;13-10-2020;9.2824
6860;14-10-2020;9.2801
6861;15-10-2020;9.2921
6862;16-10-2020;9.2659
6863;17-10-2020;
6864;18-10-2020;
6865;19-10-2020;9.2628
6866;20-10-2020;9.2465
6867;21-10-2020;9.2809
6868;22-10-2020;9.2612
6869;23-10-2020;9.2323
6870;24-10-2020;
6871;25-10-2020;
6872;26-10-2020;9.3876
6873;27-10-2020;9.4857
6874;28-10-2020;9.5907
6875;29-10-2020;
6876;30-10-2020;9.5907
6877;31-10-2020;
6878;01-11-2020;
6879;02-11-2020;9.6917
6880;03-11-2020;9.7438
6881;04-11-2020;9.8733
6882;05-11-2020;9.8645
6883;06-11-2020;9.9347
6884;07-11-2020;
6885;08-11-2020;
6886;09-11-2020;10.0209
6887;10-11-2020;9.7105
6888;11-11-2020;9.721
6889;12-11-2020;9.4855
6890;13-11-2020;9.1797
6891;14-11-2020;
6892;15-11-2020;
6893;16-11-2020;9.0106
6894;17-11-2020;9.0867
6895;18-11-2020;9.1772
6896;19-11-2020;9.1637
6897;20-11-2020;9.0719
6898;21-11-2020;
6899;22-11-2020;
6900;23-11-2020;8.9887
6901;24-11-2020;9.2133
6902;25-11-2020;9.389
6903;26-11-2020;9.4432
6904;27-11-2020;9.4001
6905;28-11-2020;
6906;29-11-2020;
6907;30-11-2020;9.2923
6908;01-12-2020;9.3241
6909;02-12-2020;9.3802
6910;03-12-2020;9.4069
6911;04-12-2020;9.5039
6912;05-12-2020;
6913;06-12-2020;
6914;07-12-2020;9.4559
6915;08-12-2020;9.4847
6916;09-12-2020;9.4553
6917;10-12-2020;9.4774
6918;11-12-2020;9.4866
6919;12-12-2020;
6920;13-12-2020;
6921;14-12-2020;9.6173
6922;15-12-2020;9.5557
6923;16-12-2020;9.5117
6924;17-12-2020;9.4842
6925;18-12-2020;9.4751
6926;19-12-2020;
6927;20-12-2020;
6928;21-12-2020;9.4164
6929;22-12-2020;9.3438
6930;23-12-2020;9.3281
6931;24-12-2020;9.2965
6932;25-12-2020;9.2883
6933;26-12-2020;
6934;27-12-2020;
6935;28-12-2020;9.1973
6936;29-12-2020;9.1306
6937;30-12-2020;9.0634
6938;31-12-2020;9.0015
6939;01-01-2021;
6940;02-01-2021;
6941;03-01-2021;
6942;04-01-2021;9.1101
6943;05-01-2021;9.0319
6944;06-01-2021;9.0593
6945;07-01-2021;9.0334
6946;08-01-2021;8.928
6947;09-01-2021;
6948;10-01-2021;
6949;11-01-2021;8.9905
6950;12-01-2021;9.0565
6951;13-01-2021;9.0629
6952;14-01-2021;9.0489
6953;15-01-2021;8.9752
6954;16-01-2021;
6955;17-01-2021;
6956;18-01-2021;8.9572
6957;19-01-2021;9.0394
6958;20-01-2021;9.0172
6959;21-01-2021;9.0168
6960;22-01-2021;8.9534
6961;23-01-2021;
6962;24-01-2021;
6963;25-01-2021;8.9981
6964;26-01-2021;8.9715
6965;27-01-2021;8.9487
6966;28-01-2021;8.9214
6967;29-01-2021;8.9154
6968;30-01-2021;
6969;31-01-2021;
6970;01-02-2021;8.8656
6971;02-02-2021;8.7283
6972;03-02-2021;8.6009
6973;04-02-2021;8.5934
6974;05-02-2021;8.5499
6975;06-02-2021;
6976;07-02-2021;
6977;08-02-2021;8.4704
6978;09-02-2021;8.4976
6979;10-02-2021;8.5604
6980;11-02-2021;8.5457
6981;12-02-2021;8.5314
6982;13-02-2021;
6983;14-02-2021;
6984;15-02-2021;8.4918
6985;16-02-2021;8.4548
6986;17-02-2021;8.3967
6987;18-02-2021;8.4499
6988;19-02-2021;8.3809
6989;20-02-2021;
6990;21-02-2021;
6991;22-02-2021;8.4348
6992;23-02-2021;8.4691
6993;24-02-2021;8.5358
6994;25-02-2021;8.6713
6995;26-02-2021;8.775
6996;27-02-2021;
6997;28-02-2021;
6998;01-03-2021;8.9357
6999;02-03-2021;8.7997
7000;03-03-2021;8.7794
7001;04-03-2021;8.8617
7002;05-03-2021;8.9705
7003;06-03-2021;
7004;07-03-2021;
7005;08-03-2021;8.958
7006;09-03-2021;9.0145
7007;10-03-2021;9.0787
7008;11-03-2021;9.0251
7009;12-03-2021;8.8933
7010;13-03-2021;
7011;14-03-2021;
7012;15-03-2021;9.0263
7013;16-03-2021;8.9849
7014;17-03-2021;8.9478
7015;18-03-2021;8.9179
7016;19-03-2021;8.9051
7017;20-03-2021;
7018;21-03-2021;
7019;22-03-2021;8.6505
7020;23-03-2021;9.4004
7021;24-03-2021;9.2837
7022;25-03-2021;9.4191
7023;26-03-2021;9.3712
7024;27-03-2021;
7025;28-03-2021;
7026;29-03-2021;9.4084
7027;30-03-2021;9.5551
7028;31-03-2021;9.7672
7029;01-04-2021;9.762
7030;02-04-2021;9.5831
7031;03-04-2021;
7032;04-04-2021;
7033;05-04-2021;9.458
7034;06-04-2021;9.5555
7035;07-04-2021;9.6124
7036;08-04-2021;9.7007
7037;09-04-2021;9.674
7038;10-04-2021;
7039;11-04-2021;
7040;12-04-2021;9.6709
7041;13-04-2021;9.7081
7042;14-04-2021;9.6737
7043;15-04-2021;9.649
7044;16-04-2021;9.6402
7045;17-04-2021;
7046;18-04-2021;
7047;19-04-2021;9.6457
7048;20-04-2021;9.6735
7049;21-04-2021;9.7649
7050;22-04-2021;9.7747
7051;23-04-2021;
7052;24-04-2021;
7053;25-04-2021;
7054;26-04-2021;9.9506
7055;27-04-2021;10.0664
7056;28-04-2021;9.9301
7057;29-04-2021;9.873
7058;30-04-2021;9.9021
7059;01-05-2021;
7060;02-05-2021;
7061;03-05-2021;9.9475
7062;04-05-2021;9.9815
7063;05-05-2021;9.9767
7064;06-05-2021;10.0039
7065;07-05-2021;9.9909
7066;08-05-2021;
7067;09-05-2021;
7068;10-05-2021;9.9809
7069;11-05-2021;10.0214
7070;12-05-2021;10.0657
7071;13-05-2021;
7072;14-05-2021;
7073;15-05-2021;
7074;16-05-2021;
7075;17-05-2021;10.0657
7076;18-05-2021;10.1332
7077;19-05-2021;
7078;20-05-2021;10.1596
7079;21-05-2021;10.1971
7080;22-05-2021;
7081;23-05-2021;
7082;24-05-2021;10.2
7083;25-05-2021;10.2206
7084;26-05-2021;10.2789
7085;27-05-2021;10.3155
7086;28-05-2021;10.2777
7087;29-05-2021;
7088;30-05-2021;
7089;31-05-2021;10.4074
7090;01-06-2021;10.3557
7091;02-06-2021;10.3925
7092;03-06-2021;10.4821
7093;04-06-2021;10.5017
7094;05-06-2021;
7095;06-06-2021;
7096;07-06-2021;10.5087
7097;08-06-2021;10.4752
7098;09-06-2021;10.4512
7099;10-06-2021;10.4442
7100;11-06-2021;10.3735
7101;12-06-2021;
7102;13-06-2021;
7103;14-06-2021;10.1544
7104;15-06-2021;10.0928
7105;16-06-2021;10.3573
7106;17-06-2021;10.3254
7107;18-06-2021;10.3
7108;19-06-2021;
7109;20-06-2021;
7110;21-06-2021;10.3125
7111;22-06-2021;10.3959
7112;23-06-2021;10.3649
7113;24-06-2021;10.2756
7114;25-06-2021;10.3283
7115;26-06-2021;
7116;27-06-2021;
7117;28-06-2021;10.3573
7118;29-06-2021;10.4004
7119;30-06-2021;10.3573
7120;01-07-2021;10.3177
7121;02-07-2021;10.2817
7122;03-07-2021;
7123;04-07-2021;
7124;05-07-2021;10.2585
7125;06-07-2021;10.2798
7126;07-07-2021;10.249
7127;08-07-2021;10.2397
7128;09-07-2021;10.2649
7129;10-07-2021;
7130;11-07-2021;
7131;12-07-2021;10.264
7132;13-07-2021;10.2282
7133;14-07-2021;10.1855
7134;15-07-2021;
7135;16-07-2021;10.1489
7136;17-07-2021;
7137;18-07-2021;
7138;19-07-2021;10.0413
7139;20-07-2021;
7140;21-07-2021;
7141;22-07-2021;
7142;23-07-2021;
7143;24-07-2021;
7144;25-07-2021;
7145;26-07-2021;10.0413
7146;27-07-2021;10.0979
7147;28-07-2021;10.0825
7148;29-07-2021;10.0858
7149;30-07-2021;10.0791
7150;31-07-2021;
7151;01-08-2021;
7152;02-08-2021;10.0014
7153;03-08-2021;9.9607
7154;04-08-2021;9.8837
7155;05-08-2021;9.9821
7156;06-08-2021;10.0906
7157;07-08-2021;
7158;08-08-2021;
7159;09-08-2021;10.1078
7160;10-08-2021;10.1551
7161;11-08-2021;10.1041
7162;12-08-2021;10.0943
7163;13-08-2021;10.057
7164;14-08-2021;
7165;15-08-2021;
7166;16-08-2021;10.0181
7167;17-08-2021;9.9692
7168;18-08-2021;9.8953
7169;19-08-2021;9.9105
7170;20-08-2021;9.9422
7171;21-08-2021;
7172;22-08-2021;
7173;23-08-2021;9.9481
7174;24-08-2021;9.9075
7175;25-08-2021;9.8659
7176;26-08-2021;9.8335
7177;27-08-2021;9.8283
7178;28-08-2021;
7179;29-08-2021;
7180;30-08-2021;
7181;31-08-2021;9.8425
7182;01-09-2021;9.8159
7183;02-09-2021;9.7841
7184;03-09-2021;9.7842
7185;04-09-2021;
7186;05-09-2021;
7187;06-09-2021;9.8423
7188;07-09-2021;9.8131
7189;08-09-2021;9.8437
7190;09-09-2021;9.9325
7191;10-09-2021;10.0072
7192;11-09-2021;
7193;12-09-2021;
7194;13-09-2021;9.9409
7195;14-09-2021;9.9426
7196;15-09-2021;9.9546
7197;16-09-2021;9.9546
7198;17-09-2021;9.9312
7199;18-09-2021;
7200;19-09-2021;
7201;20-09-2021;10.0851
7202;21-09-2021;10.1396
7203;22-09-2021;10.1201
7204;23-09-2021;10.122
7205;24-09-2021;10.1385
7206;25-09-2021;
7207;26-09-2021;
7208;27-09-2021;10.3453
7209;28-09-2021;10.3291
7210;29-09-2021;10.3413
7211;30-09-2021;10.3063
7212;01-10-2021;10.2861
7213;02-10-2021;
7214;03-10-2021;
7215;04-10-2021;10.2413
7216;05-10-2021;10.275
7217;06-10-2021;10.2511
7218;07-10-2021;10.2804
7219;08-10-2021;10.2397
7220;09-10-2021;
7221;10-10-2021;
7222;11-10-2021;10.276
7223;12-10-2021;10.3326
7224;13-10-2021;10.3953
7225;14-10-2021;10.4195
7226;15-10-2021;10.6045
7227;16-10-2021;
7228;17-10-2021;
7229;18-10-2021;10.671
7230;19-10-2021;10.73
7231;20-10-2021;10.8161
7232;21-10-2021;10.8232
7233;22-10-2021;10.8033
7234;23-10-2021;
7235;24-10-2021;
7236;25-10-2021;11.1487
7237;26-10-2021;11.3204
7238;27-10-2021;10.9735
7239;28-10-2021;10.9903
7240;29-10-2021;
7241;30-10-2021;
7242;31-10-2021;
7243;01-11-2021;10.9903
7244;02-11-2021;11.0139
7245;03-11-2021;11.0336
7246;04-11-2021;11.1814
7247;05-11-2021;11.1912
7248;06-11-2021;
7249;07-11-2021;
7250;08-11-2021;11.1917
7251;09-11-2021;11.1935
7252;10-11-2021;11.239
7253;11-11-2021;11.3077
7254;12-11-2021;11.3646
7255;13-11-2021;
7256;14-11-2021;
7257;15-11-2021;11.3369
7258;16-11-2021;11.4202
7259;17-11-2021;11.5525
7260;18-11-2021;11.7545
7261;19-11-2021;12.1139
7262;20-11-2021;
7263;21-11-2021;
7264;22-11-2021;12.4728
7265;23-11-2021;12.585
7266;24-11-2021;13.6693
7267;25-11-2021;14.1425
7268;26-11-2021;13.4546
7269;27-11-2021;
7270;28-11-2021;
7271;29-11-2021;13.5876
7272;30-11-2021;14.2693
7273;01-12-2021;14.6695
7274;02-12-2021;15.0943
7275;03-12-2021;15.1732
7276;04-12-2021;
7277;05-12-2021;
7278;06-12-2021;15.4439
7279;07-12-2021;15.5394
7280;08-12-2021;15.3993
7281;09-12-2021;15.3646
7282;10-12-2021;15.5468
7283;11-12-2021;
7284;12-12-2021;
7285;13-12-2021;15.5985
7286;14-12-2021;16.0551
7287;15-12-2021;15.9984
7288;16-12-2021;16.4824
7289;17-12-2021;17.1836
7290;18-12-2021;
7291;19-12-2021;
7292;20-12-2021;18.4914
7293;21-12-2021;19.665
7294;22-12-2021;14.6921
7295;23-12-2021;14.0385
7296;24-12-2021;12.9592
7297;25-12-2021;
7298;26-12-2021;
7299;27-12-2021;13.2833
7300;28-12-2021;12.8812
7301;29-12-2021;13.3906
7302;30-12-2021;13.7914
7303;31-12-2021;14.6721
7304;01-01-2022;
7305;02-01-2022;
7306;03-01-2022;15.0761
7307;04-01-2022;15.2235
7308;05-01-2022;14.8798
7309;06-01-2022;15.1031
7310;07-01-2022;15.3997
7311;08-01-2022;
7312;09-01-2022;
7313;10-01-2022;15.5392
7314;11-01-2022;15.5334
7315;12-01-2022;15.558
7316;13-01-2022;15.5799
7317;14-01-2022;15.5068
7318;15-01-2022;
7319;16-01-2022;
7320;17-01-2022;15.4691
7321;18-01-2022;15.3832
7322;19-01-2022;15.3842
7323;20-01-2022;15.374
7324;21-01-2022;15.247
7325;22-01-2022;
7326;23-01-2022;
7327;24-01-2022;15.1786
7328;25-01-2022;15.14
7329;26-01-2022;15.2318
7330;27-01-2022;15.2297
7331;28-01-2022;15.2053
7332;29-01-2022;
7333;30-01-2022;
7334;31-01-2022;15.143
7335;01-02-2022;14.9571
7336;02-02-2022;15.0398
7337;03-02-2022;15.1546
7338;04-02-2022;15.2895
7339;05-02-2022;
7340;06-02-2022;
7341;07-02-2022;15.5053
7342;08-02-2022;15.4703
7343;09-02-2022;15.5303
7344;10-02-2022;15.4893
7345;11-02-2022;15.4604
7346;12-02-2022;
7347;13-02-2022;
7348;14-02-2022;15.3567
7349;15-02-2022;15.3162
7350;16-02-2022;15.4111
7351;17-02-2022;15.4819
7352;18-02-2022;15.4512
7353;19-02-2022;
7354;20-02-2022;
7355;21-02-2022;15.4637
7356;22-02-2022;15.4543
7357;23-02-2022;15.5539
7358;24-02-2022;15.6249
7359;25-02-2022;15.9515
7360;26-02-2022;
7361;27-02-2022;
7362;28-02-2022;15.6987
7363;01-03-2022;15.4615
7364;02-03-2022;15.5447
7365;03-03-2022;15.562
7366;04-03-2022;15.6411
7367;05-03-2022;
7368;06-03-2022;
7369;07-03-2022;15.5907
7370;08-03-2022;15.52
7371;09-03-2022;15.7392
7372;10-03-2022;15.9807
7373;11-03-2022;16.2728
7374;12-03-2022;
7375;13-03-2022;
7376;14-03-2022;16.3643
7377;15-03-2022;16.1514
7378;16-03-2022;16.2056
7379;17-03-2022;16.1141
7380;18-03-2022;16.1952
7381;19-03-2022;
7382;20-03-2022;
7383;21-03-2022;16.3147
7384;22-03-2022;16.3554
7385;23-03-2022;16.2621
7386;24-03-2022;16.2871
7387;25-03-2022;16.2711
7388;26-03-2022;
7389;27-03-2022;
7390;28-03-2022;16.3022
7391;29-03-2022;16.2506
7392;30-03-2022;16.3002
7393;31-03-2022;16.2972
7394;01-04-2022;16.2741
7395;02-04-2022;
7396;03-04-2022;
7397;04-04-2022;16.2031
7398;05-04-2022;16.1683
7399;06-04-2022;16.1149
7400;07-04-2022;16.0431
7401;08-04-2022;16.0411
7402;09-04-2022;
7403;10-04-2022;
7404;11-04-2022;15.99
7405;12-04-2022;16.0385
7406;13-04-2022;15.9218
7407;14-04-2022;15.7602
7408;15-04-2022;15.9003
7409;16-04-2022;
7410;17-04-2022;
7411;18-04-2022;15.7945
7412;19-04-2022;15.7801
7413;20-04-2022;15.79
7414;21-04-2022;15.8522
7415;22-04-2022;15.9797
7416;23-04-2022;
7417;24-04-2022;
7418;25-04-2022;15.8906
7419;26-04-2022;15.8152
7420;27-04-2022;15.7668
7421;28-04-2022;15.6831
7422;29-04-2022;15.5339
7423;30-04-2022;
7424;01-05-2022;
7425;02-05-2022;
7426;03-05-2022;
7427;04-05-2022;
7428;05-05-2022;15.6029
7429;06-05-2022;15.6944
7430;07-05-2022;
7431;08-05-2022;
7432;09-05-2022;15.7037
7433;10-05-2022;15.7476
7434;11-05-2022;16.0262
7435;12-05-2022;16.1217
7436;13-05-2022;16.0242
7437;14-05-2022;
7438;15-05-2022;
7439;16-05-2022;16.0343
7440;17-05-2022;16.2053
7441;18-05-2022;16.5512
7442;19-05-2022;
7443;20-05-2022;16.7308
7444;21-05-2022;
7445;22-05-2022;
7446;23-05-2022;16.8365
7447;24-05-2022;16.858
7448;25-05-2022;17.2134
7449;26-05-2022;17.3538
7450;27-05-2022;17.4979
7451;28-05-2022;
7452;29-05-2022;
7453;30-05-2022;17.5147
7454;31-05-2022;17.5896
7455;01-06-2022;17.5579
7456;02-06-2022;17.5793
7457;03-06-2022;17.5577
7458;04-06-2022;
7459;05-06-2022;
7460;06-06-2022;17.6942
7461;07-06-2022;17.7661
7462;08-06-2022;17.8283
7463;09-06-2022;18.2803
7464;10-06-2022;18.4171
7465;11-06-2022;
7466;12-06-2022;
7467;13-06-2022;18.0797
7468;14-06-2022;18.0227
7469;15-06-2022;17.9929
7470;16-06-2022;18.0692
7471;17-06-2022;17.9714
7472;18-06-2022;
7473;19-06-2022;
7474;20-06-2022;18.1603
7475;21-06-2022;18.2091
7476;22-06-2022;18.2671
7477;23-06-2022;18.2015
7478;24-06-2022;18.2328
7479;25-06-2022;
7480;26-06-2022;
7481;27-06-2022;18.2626
7482;28-06-2022;17.5934
7483;29-06-2022;17.5735
7484;30-06-2022;17.5098
7485;01-07-2022;17.3579
7486;02-07-2022;
7487;03-07-2022;
7488;04-07-2022;17.4581
7489;05-07-2022;17.52
7490;06-07-2022;17.4913
7491;07-07-2022;17.566
7492;08-07-2022;17.5865
7493;09-07-2022;
7494;10-07-2022;
7495;11-07-2022;
7496;12-07-2022;
7497;13-07-2022;17.5865
7498;14-07-2022;17.457
7499;15-07-2022;
7500;16-07-2022;
7501;17-07-2022;
7502;18-07-2022;17.4855
7503;19-07-2022;17.6959
7504;20-07-2022;17.9434
7505;21-07-2022;17.9423
7506;22-07-2022;17.9535
7507;23-07-2022;
7508;24-07-2022;
